1000045	2255893
1000062	1292505	1307763	1306507
1000073	2127799	1424620	1417454	3155975	1945640	1417947	1415200	1306854	2001721	1307350	1441893	1306979	1303520	1305694	1294533	1316682	1292773
1000103	1300529	1297138	3878019
1000147	3077839	1298446
1000152	2214199	1307326	1293426
1000194	1308558	1300911	1294022
1000203	3070657	2341473	1408117
1000205	1295740	1470921	1308311
1000226	2310983
1000255 1296872	2278781	3836100	2000675
1000269	4225584
1000270	4896295
1000303	1293594
1000307	1419053	2132316	1300730
1000309	2996623
1000311	1292730
1000321	1308239
1000325	1419937
1000395	1389978
1000405	1307414	2278781	3137463
1000437	1963373
1000499	2278021	2163434	1416896
1000503	1306441
1000518	1400265
1000566	3345329
1000604	5342506	1300856
1000695	1422994
1000739	10786089	2377598
1000757	2343690	2347145	1308946	2213657
1000792	1309166	1308793	1939174	1433552
1000793	10786089
1000809	1456053
1000821	1295001
1000836	1308846
1000858	1306075
1000859	1309002
1000950	1419954	2189743
1000951	1296865
1000964	2988842
1001002	1293935
1001058	1306453	1309205	3193264
1001104	2278781
1001118	3865088	1309111	1294002
1001162	4262298	1421772
1001170	1296865	1506680	1408117
1001181	1758389	1842721	1309061	1308264
1001219	2922110	1303315	1306787
1001273	2052363
1001307	1296865	1296482
1001327	1292773	1416896	1433560
1001365	1296067	2214199
1001370	1301304	1308137	1297804	1395413
1001434	2155297	1306453	1297253	1299115	2245699
1001439	1308063
1001448	1309061	1307638
1001453	1306337	1295820	1297253
1001468	5268672
1001529	1302359	1419967	1479864	2568081
1001546	1308063	3543527	2275025
1001598	1304771
1001633	1299523
1001679	1297608	1308946	1939045
1001685	1307115	4925458	1305536	1958238
1001748	1292863
1001756	3278811	3743039
1001791	1756057	1308264
1001827	4911247	1306337
1001940	1449636	1308946
1001945	1302015	1301313	1389978
1001959	1860310	6057814	2988842	1306854
1001975	1296668	1309158
1001978	1308239
1002066	1295001	2364047
1002071	1308846
1002103	10786089	2978962	1299775
1002249	3878019	2922110	2265740	4924806	1860310
1002304	1300963	1297493	2148881	1304420	1308840	4093533	4826409	1297969	3047736	1292773	1939174
1002318	1306952	1296865	1295001	1309111	1301466
1002326	1298269	1308275
1002396	1308558	1304243	1306787	1308239	1309146	1300143
1002407	1306787	1293935	1297804	1294581
1002584	1422994
1002644	1422940	3195735
1002682	3137463	1296719	2135454
1002763	1295708
1002799	1857088	1305070	1296865	1298269
1002866	3156124	1307792	1309111	1309205	3337007	1939174
1002957	1306953	1309111	1307763	1294196
1003005	1296911	1397349
1003033	1295515
1003055	3718623	1865433
1003130	4911247	1301641	1427872
1003151	3724005	3671960	1302166
1003179	1303080	1297511	1299775	1292863
1003254	1297404
1003368	1302904	1308275	1308239
1003383	1441798	2237997
1003432	4287539
1003542	1298269	1416896
1003591	1298056	1308275
1003623	3878019	1440040	1295740
1003853	1293935	1294381	1303080	1777387	1292828	1308137	1302985	1732388	1298977
1003929	1292857
1003948	1433552
1004116	1774408
1004296	2278021
1004363	1293322
1004433	1959291	1424632	1822209	1300247	1308946	1498673	1483893	1302347
1004596	1308239
1004756	1316682	1305070
1004826	2132889	1850721	1915329
1004829	1297605	2131676	1294613
1004908	1307395
1004981	1308239
1005008	1306953
1005052	1433496	1306426
1005163	1300730
1005178	1299396
1005299	1306787	2988842
1005527	1400211	1294613
1005537	1466574	1466574
1005671	1419954	1303283	1301304
1005696	1939174	1309166	3743063	1578712
1005990	1309061	1449636	1306337	1296719	1309095	1756057
1006010	1293441
1006014	1400211	1303454
1006024	3041536
1006040	1781659
1006142	5384872
1006155	1756057	1472988
1006202	2213657
1006425	4896295	1472142	1297879	2135454	2132889	1305672
1006652	1309111
1007091	3080577	1834663
1007175	1416877
1007370	2284406	3002044
1008045	1306787	1306787
1008158	1293774
1008221	4036357	1294022	1308311	3836100	1299775	3133991
1008485	1307638
1008710	2990228	1464141	2349573	3345329
1008723	4312215	3011108	3058561	1295708
1008747	1308846	1308846	1472142	1472142
1008790	1294982	2237997	4102978	3568946	1308137	1416877
1008916	1457435	2997283
1008989	1296719	1469497	1297608	1308768	3056321	2265740
1009046	1762478	2343690	1301313	2009547	1296517	1438116
1009077	1305070	2377598
1009304	1434206	1761813
1009481	3439924	1302062
1009530	1303283
1009553	1306445	2363262
1009636	1295179	1301705	1293935	1306787
1009666	1306787	1292495
1009892	1309037
1010003	2173104
1010082	1296325	1298056
1010225	1419053	1419053	1419053	1300963	1296865	1295001	1292773	1303315	1401891	1419053	1419053
1010271	1301641	1438116	1303022	1294022	1305561	1303995
1010305	1292505
1010332	3193264
1010370	1306787
1010608	1389978
1011081	3718623
1011120	1401267	1296865	2133363
1011335	1308239	1292773	1308264
1011345	2995883
1011415	1302359	1305561	1303995	1305561	1302359	1305561	1303995	1419053	1302359	1302359	1305561	1842721	1419053	1303995	1842721	1842721	1305561
1011524	1294982	1308861	3811388	1308846	3137463
1011721	1293688	1295200	1293594	1301466
1011851	4896295	1997749	1308137	1307193
1011858	3070657	1860310	1389914
1011919	2017086
1011991	1902220	4265402	5323136	2274847
1012126	1401267
1012162	2156655	1296719	1416877	1309111	2278781
1012187	1303473	1300856	1293297	1303080	1296482	3058561
1012293	3047740	3436659
1012298	1306889
1012317	2163434	1298648
1012434	1299526	2216443
1012499	1308840	1294533	1299619
1012510	1292863
1012538	1433560	1292828
1012539	1482869	1441648	1477440
1012679	2270516
1012744	1762478
1012907	1308610
1013055	1303341
1013166	1419967	1299612
1013168	3034034
1013195	1401899	1433552	1296865	1308137
1013239	1301500
1013255	1298943
1013342	1471731	1308311	1297879	1756057	3055467	1308264	1424632	2997426	1298771
1013429	1472142	1440040
1013477	1308264
1013579	1419954
1013596	1301914	1299629	1298056	1305187	1828419	1301466	1307638
1013619	1939174
1013769	2241052	2213657	2229425
1013777	1293153	3305739	1309111	1304204	1292773	1303473
1013792	1307414	1306608
1013849	1427354	1416877	1297922	1297331	1304563	1295914	3568946	1294022	2001721	1296872	1777387
1013904	1308311
1013915	1301304	1303473	1300529	1296911
1013920	1470921
1013921	1301559
1014154	2343566	1303023
1014169	1297138	1307913
1014256	1422916	1472749
1014287	1308275	1301914	1308239	1440583
1014294	5158678	2265740	5158678	1309205	5158678	2265740	2265740	5158678
1014353	1298269	1401481	1417441	2214199	1302732
1014372	1401267	1758389	1294381	1303023	1298712
1014642	1400211
1014676	1297564
1014690	1308793
1014761	1296067	1298977	1300247	1790540	1297804
1014762	4721259
1014789	2133363
1014797	1421900	2163434
1014977	1790413
1014978	2216823	1968571	3436659	1760084	1416877	2255893	3093273
1014984	1464628
1015125	3415335
1015149	1302904	1394191	1306787	1298269	2173104
1015151	2245699
1015207	1306266	1300911
1015261	2034608
1015308	3305739	1308840
1015314	1301304	3568946	1301478	1293297	4721259	1304774	1297564	2265740	4924806	1294500
1015347	1306388
1015390	2173138	2278781	1762478	1305536
1015424	1308558
1015638	3074721
1015798	4271558
1015974	1772413
